name,star,review_info,detail_info_link,type,now_price,old_price
"Phaiser BHS-530 Bluetooth Headphones, Wireless Earbuds Stereo Earphones for Running with Mic and Lifetime Sweatproof Guarantee, Limegreen",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg76_2?ie=UTF8&adId=A06639162V2WWDLG6WLQE&url=%2FPhaiser-BHS-530-Bluetooth-Headphones-Sweatproof%2Fdp%2FB01C22IJVA%2Fref%3Dsr_1_1204_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713963%26sr%3D8-1204-spons%26psc%3D1&qualifier=1570713963&id=1664651884845428&widgetName=sp_mtf,,$29.99,
"Jabra Move Style Edition, Navy – Wireless Bluetooth Headphones with Superior Sounds Quality, Long Battery Life, Ultra-Light and Comfortable Wireless Headphones, 3.5 mm Jack Connector Included",3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg76_1?ie=UTF8&adId=A0243484BZFVL5L0RK5K&url=%2FJabra-Style-Wireless-Bluetooth-Headphones%2Fdp%2FB07ML7YYS2%2Fref%3Dsr_1_1205_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713963%26sr%3D8-1205-spons%26psc%3D1&qualifier=1570713963&id=1664651884845428&widgetName=sp_btf,,$99.00,
"Phaiser FlexCore Gen-5 Bluetooth Headphones, Wireless Earbuds Stereo Earphones for Running with Mic and Lifetime Sweatproof Guarantee, Blackout",4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg76_2?ie=UTF8&adId=A06642161MFE25VD2TP9C&url=%2FPhaiser-Bluetooth-Headphones-Sweatproof-Earphones%2Fdp%2FB075Q43PWZ%2Fref%3Dsr_1_1206_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713963%26sr%3D8-1206-spons%26psc%3D1&qualifier=1570713963&id=1664651884845428&widgetName=sp_btf,,$29.99,
"COWIN E7 Active Noise Cancelling Bluetooth Headphones with Microphone Deep Bass Wireless Headphones Over Ear, Comfortable Protein Earpads, 30H Playtime for Travel Work TV Computer Phone - Red",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg77_1?ie=UTF8&adId=A06868053CIWGYQUIOUWV&url=%2FCancelling-Bluetooth-Headphones-Microphone-Comfortable%2Fdp%2FB0776SV679%2Fref%3Dsr_1_1217_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713967%26sr%3D8-1217-spons%26psc%3D1&qualifier=1570713967&id=7005959724446384&widgetName=sp_atf_next,,$69.99,
"COWIN E7 PRO [Upgraded] Active Noise Cancelling Headphones Bluetooth Headphones with Microphone/Deep Bass Wireless Headphones Over Ear, 30 Hours Playtime for Travel/Work, White",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg77_2?ie=UTF8&adId=A10307201KWX5KNE9ZEYL&url=%2FCOWIN-E7-PRO-Cancelling-Headphones%2Fdp%2FB07CH2KHGH%2Fref%3Dsr_1_1218_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713967%26smid%3DA10XDMRONAH0FW%26sr%3D8-1218-spons%26psc%3D1&qualifier=1570713967&id=7005959724446384&widgetName=sp_atf_next,,$72.24,$94.99
"V1s Headphones Earphones Earbuds Earphones, Noise Islating, High Definition, Stereo for Samsung, iPhone,iPad, iPod and Mp3 Players (Black2)",2.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg77_1?ie=UTF8&adId=A02990691TIDVGWUZWSSL&url=%2FHeadphones-Earphones-Earbuds-Islating-Definition%2Fdp%2FB07T71CJVZ%2Fref%3Dsr_1_1219_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713967%26sr%3D8-1219-spons%26psc%3D1&qualifier=1570713967&id=7005959724446384&widgetName=sp_mtf,,$10.99,
"[Upgraded 2020] Sport Bluetooth Headphones w/12+ Hours Battery - Professional Wireless Sport Earphones w/Mic - IPX7 Waterproof Deep Bass Music in-Ear Earbuds for Gym Running Workout for Men, Women",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg77_2?ie=UTF8&adId=A0243022258HXGFHDCPQZ&url=%2FNewest-Bluetooth-Headphones-Hours-Battery%2Fdp%2FB00CKJG7NS%2Fref%3Dsr_1_1220_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713967%26sr%3D8-1220-spons%26psc%3D1&qualifier=1570713967&id=7005959724446384&widgetName=sp_mtf,,$34.95,
"Phaiser FlexCore Gen-5 Bluetooth Headphones, Wireless Earbuds Stereo Earphones for Running with Mic and Lifetime Sweatproof Guarantee, Oceanblue",4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg77_1?ie=UTF8&adId=A06643166YNZXQD65S95&url=%2FPhaiser-Bluetooth-Headphones-Sweatproof-Earphones%2Fdp%2FB075Q4KF2Z%2Fref%3Dsr_1_1221_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713967%26sr%3D8-1221-spons%26psc%3D1&qualifier=1570713967&id=7005959724446384&widgetName=sp_btf,,$29.99,
"Phaiser BHS-530 Bluetooth Headphones, Wireless Earbuds Stereo Earphones for Running with Mic and Lifetime Sweatproof Guarantee, Icegrey",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg77_2?ie=UTF8&adId=A06637923V2V9THC8O302&url=%2FPhaiser-BHS-530-Bluetooth-Headphones-Sweatproof%2Fdp%2FB01MQY6HLN%2Fref%3Dsr_1_1222_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713967%26sr%3D8-1222-spons%26psc%3D1&qualifier=1570713967&id=7005959724446384&widgetName=sp_btf,,$29.99,
"COWIN E7 Active Noise Cancelling Bluetooth Headphones with Microphone Wireless Headphones Over Ear, 30H Playtime for Travel Work TV Computer Cellphone - White",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg78_1?ie=UTF8&adId=A0686649XRTTES6EUXOS&url=%2FCOWIN-E7-Cancelling-Headphones-Microphone%2Fdp%2FB07D5DVSF2%2Fref%3Dsr_1_1233_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713972%26sr%3D8-1233-spons%26psc%3D1&qualifier=1570713972&id=7589523455227808&widgetName=sp_atf_next,,$69.99,
"Jabra Move Style Edition, Beige – Wireless Bluetooth Headphones with Superior Sounds Quality, Long Battery Life, Ultra-Light and Comfortable Wireless Headphones, 3.5 mm Jack Connector Included",3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg78_2?ie=UTF8&adId=A04116851MUMLU48EIUPX&url=%2FJabra-Style-Wireless-Bluetooth-Headphones%2Fdp%2FB07MF1Y6XX%2Fref%3Dsr_1_1234_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713972%26sr%3D8-1234-spons%26psc%3D1&qualifier=1570713972&id=7589523455227808&widgetName=sp_atf_next,,$99.00,
FOU Earbuds Earphones Headphones with Microphone Wired HiFi Stereo Bass in-Ear Headphones Headsets with Inline Remote Control for iOS/Android,3.5 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg78_1?ie=UTF8&adId=A0448429392H09ATDMK0M&url=%2FFOU-Earphones-Headphones-Microphone-Headsets%2Fdp%2FB01FF8TXF4%2Fref%3Dsr_1_1235_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713972%26sr%3D8-1235-spons%26psc%3D1&qualifier=1570713972&id=7589523455227808&widgetName=sp_mtf,,$7.99,
"A16 Headphones Earphones Earbuds Earphones, Noise Islating, High Definition, Stereo for Samsung, iPhone,iPad, iPod and Mp3 Players（Black, White, Pink (Black+White+Pink+Green 4pairs)",,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg78_2?ie=UTF8&adId=A05437022P5PB2YP7SWIL&url=%2FHeadphones-Earphones-Islating-Definition-Players%25EF%25BC%2588Black%2Fdp%2FB07WSMWRKQ%2Fref%3Dsr_1_1236_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713972%26sr%3D8-1236-spons%26psc%3D1&qualifier=1570713972&id=7589523455227808&widgetName=sp_mtf,,$9.99,
"Phaiser FlexCore Gen-5 Bluetooth Headphones, Wireless Earbuds Stereo Earphones for Running with Mic and Lifetime Sweatproof Guarantee, Limegreen",4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg78_1?ie=UTF8&adId=A06641281SDIYP2N17V7X&url=%2FPhaiser-Bluetooth-Headphones-Sweatproof-Earphones%2Fdp%2FB075Q3368H%2Fref%3Dsr_1_1237_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713972%26sr%3D8-1237-spons%26psc%3D1&qualifier=1570713972&id=7589523455227808&widgetName=sp_btf,,$29.99,
"Phaiser BHS-530 Bluetooth Headphones, Wireless Earbuds Stereo Earphones for Running with Mic and Lifetime Sweatproof Guarantee, Oceanblue",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg78_2?ie=UTF8&adId=A06638161M8ON0TQSP4FF&url=%2FPhaiser-BHS-530-Bluetooth-Headphones-Sweatproof%2Fdp%2FB01C22IJV0%2Fref%3Dsr_1_1238_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713972%26sr%3D8-1238-spons%26psc%3D1&qualifier=1570713972&id=7589523455227808&widgetName=sp_btf,,$26.99,
"COWIN SE7 Active Noise Cancelling Headphones Bluetooth Headphones Wireless Headphones Over Ear with Microphone/Aptx, Comfortable Protein Earpads, 50 Hours Playtime for Travel/Work, Black",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg79_1?ie=UTF8&adId=A1022788I2JWZH0U33BV&url=%2FSE7-Cancelling-Headphones-Bluetooth-Comfortable%2Fdp%2FB07GYNSQBQ%2Fref%3Dsr_1_1249_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713976%26sr%3D8-1249-spons%26psc%3D1&qualifier=1570713975&id=6197684968155885&widgetName=sp_atf_next,,$109.99,
"COWIN E7 PRO [Upgraded] Active Noise Cancelling Headphones Bluetooth Headphones with Microphone/Deep Bass Wireless Headphones Over Ear 30 Hours Playtime for Travel/Work/Cellphone, Black",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg79_2?ie=UTF8&adId=A04037942AZOX6R8PTENL&url=%2FCancelling-Headphones-Bluetooth-Microphone-Cellphone%2Fdp%2FB077YG22Y9%2Fref%3Dsr_1_1250_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713976%26smid%3DA10XDMRONAH0FW%26sr%3D8-1250-spons%26psc%3D1&qualifier=1570713975&id=6197684968155885&widgetName=sp_atf_next,,$67.99,$89.99
"N1 Headphones Earphones Earbuds Earphones, Noise Islating, High Definition, Stereo for Samsung, iPhone,iPad, iPod and Mp3 Players（Black,Gray,Pink (Black)",,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg79_1?ie=UTF8&adId=A0216850Y7R7YKTCCBVY&url=%2FHeadphones-Earphones-Islating-Definition-Players%25EF%25BC%2588Black%2Fdp%2FB07V626BWD%2Fref%3Dsr_1_1251_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713976%26sr%3D8-1251-spons%26psc%3D1&qualifier=1570713975&id=6197684968155885&widgetName=sp_mtf,,$8.99,
"V1s Headphones Earphones Earbuds Earphones, Noise Islating, High Definition, Stereo for Samsung, iPhone,iPad, iPod and Mp3 Players (Black+Pink+Red+Silver)",2.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg79_2?ie=UTF8&adId=A03234573I16WXI6FNBJK&url=%2FHeadphones-Earphones-Earbuds-Islating-Definition%2Fdp%2FB07T6ZY4X3%2Fref%3Dsr_1_1252_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713976%26sr%3D8-1252-spons%26psc%3D1&qualifier=1570713975&id=6197684968155885&widgetName=sp_mtf,,$14.99,
"Phaiser BHS-530 Bluetooth Headphones for Running, Wireless Earbuds for Exercise or Gym Workout, Sweatproof Stereo Earphones, Durable Cordless Sport Headset Mic",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg79_1?ie=UTF8&adId=A06639722EKCNYESKO7UV&url=%2FPhaiser-BHS-530-Bluetooth-Headphones-Sweatproof%2Fdp%2FB072L44Y4M%2Fref%3Dsr_1_1253_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713976%26sr%3D8-1253-spons%26psc%3D1&qualifier=1570713975&id=6197684968155885&widgetName=sp_btf,,$26.99,
HAOMEJA Music Headphones/Earphones/Earbuds in Ear Headphones Extra bass Earbuds for Android Phones Small Earbuds Ear Buds with mic Musician On-Ear Headphones 3.5mm Wired Earbud Silver Red Wood,4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg79_2?ie=UTF8&adId=A006025532VD687EN570J&url=%2FHeadphones-Earphones-Earbuds-HAOMEJA-Musician%2Fdp%2FB07N1TJPRC%2Fref%3Dsr_1_1254_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713976%26sr%3D8-1254-spons%26psc%3D1&qualifier=1570713975&id=6197684968155885&widgetName=sp_btf,,$25.00,
Apogee GROOVE,4.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg81_1?ie=UTF8&adId=A0655300SRHPTQDBS1LW&url=%2FApogee-GROOVE-Portable-Headphone-Amplifier%2Fdp%2FB00XR5HRBU%2Fref%3Dsr_1_1281_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713983%26sr%3D8-1281-spons%26psc%3D1&qualifier=1570713983&id=4591130841632534&widgetName=sp_atf_next,,,
"GIEEU S10 Earphones Headphones, Powerful Bass Driven Sound, 12mm Large Drivers, Ergonomic Design with Remote Control and Microphone … (White2+Black2)",,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg81_2?ie=UTF8&adId=A0463096EFBTG3RW6ON0&url=%2FGIEEU-S10-Earphones-Headphones-Microphone%2Fdp%2FB07XMQ1V68%2Fref%3Dsr_1_1282_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713983%26sr%3D8-1282-spons%26psc%3D1&qualifier=1570713983&id=4591130841632534&widgetName=sp_atf_next,,$9.99,
"Over Ear Headphone, Wired Premium Stereo Sound Headsets with 50mm Driver, Foldable Comfortable Headphones with Protein Earmuffs and Shareport for Recording Monitoring Podcast PC TV- with Mic (Silver)",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg81_1?ie=UTF8&adId=A077643127XH1TB60YXWU&url=%2FHeadphone-Comfortable-Headphones-Shareport-Monitoring%2Fdp%2FB07G74V1YP%2Fref%3Dsr_1_1283_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713983%26sr%3D8-1283-spons%26psc%3D1&qualifier=1570713983&id=4591130841632534&widgetName=sp_mtf,,$39.99,
"S32 Earphones Headphones, Powerful Bass Driven Sound, 12mm Large Drivers, Ergonomic Design with Remote Control and Microphone (Black+White+Pink+Green 4pairs)",4.1 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg81_2?ie=UTF8&adId=A05474833493P4MG9NEZC&url=%2FEarphones-Headphones-Powerful-Ergonomic-Microphone%2Fdp%2FB07STW94WL%2Fref%3Dsr_1_1284_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713983%26sr%3D8-1284-spons%26psc%3D1&qualifier=1570713983&id=4591130841632534&widgetName=sp_mtf,,$7.99,
"S12 Earphones Headphones, Powerful Bass Driven Sound, 12mm Large Drivers, Ergonomic Design with Remote Control and Microphone (Black+White+Green+Pink 4pairs)",3.7 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg81_1?ie=UTF8&adId=A074284912SW8QJ90VO0L&url=%2FS12-Earphones-Headphones-Ergonomic-Microphone%2Fdp%2FB07RZ87LTQ%2Fref%3Dsr_1_1285_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713983%26sr%3D8-1285-spons%26psc%3D1&qualifier=1570713983&id=4591130841632534&widgetName=sp_btf,,$7.99,
Betron S2 Wireless Bluetooth Headphones on Ear Earphones with Bass Driven Sound,3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg81_2?ie=UTF8&adId=A0623604SQB0XT0P9L8D&url=%2FBetron-S2-Bluetooth-Headphones-Earphones%2Fdp%2FB078C6FSN4%2Fref%3Dsr_1_1286_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713983%26sr%3D8-1286-spons%26psc%3D1&qualifier=1570713983&id=4591130841632534&widgetName=sp_btf,,$20.99,
YOOKIE Wholesale Earphones with Microphone Noise Isolating In-ear Earbuds In Bulk Mixed Color 30Pcs Stereo Sound Headphones for Kids School (Pack of 30),4.7 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg80_1?ie=UTF8&adId=A06917812V4LQXHQASBZX&url=%2FYOOKIE-Headphones-Earphones-Cellphones-Resolution%2Fdp%2FB07H97SYPB%2Fref%3Dsr_1_1265_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713980%26sr%3D8-1265-spons%26psc%3D1&qualifier=1570713980&id=1114039457530608&widgetName=sp_atf_next,,$56.81,
"Betron B25 Noise Isolating in Ear Canal Headphones Earphones with Pure Sound and Powerful Bass for iPhone, iPad, iPod, Samsung Smartphones and Tablets (Black with Remote)",3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg80_2?ie=UTF8&adId=A07748383GWG0WFIK1Y3A&url=%2FBetron-Isolating-Headphones-Earphones-Smartphones%2Fdp%2FB079GFF4HZ%2Fref%3Dsr_1_1266_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713980%26sr%3D8-1266-spons%26psc%3D1&qualifier=1570713980&id=1114039457530608&widgetName=sp_atf_next,,$14.79,
AUSDOM Lightweight Over-Ear Wired HiFi Stereo Headphones with Built-in Mic Comfortable Leather Earphones Noise Isolating Adjustable Deep Bass for iPhone iPod iPad Macbook MP3 Smartphones Laptop- Green,4.1 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg80_1?ie=UTF8&adId=A0875044V5LQHB0PM74L&url=%2FAUSDOM-Lightweight-Headphones-Comfortable-Smartphones%2Fdp%2FB00SB6SPA2%2Fref%3Dsr_1_1267_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713980%26sr%3D8-1267-spons%26psc%3D1&qualifier=1570713980&id=1114039457530608&widgetName=sp_mtf,,$15.99,
"Earphones Headphones Ofuca X53 Noise Isolating in-Ear Earbuds with Pure Sound and Rich Bass Compatible with Smartphone, MP3/MP4 Player Tablet and All 3.5mm Audio Device (with Microphone)",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg80_2?ie=UTF8&adId=A0743558C2JZVIFH4WQO&url=%2FHeadphones-Ofuca-Compatible-Smartphone-Microphone%2Fdp%2FB07S62R12T%2Fref%3Dsr_1_1268_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713980%26sr%3D8-1268-spons%26psc%3D1&qualifier=1570713980&id=1114039457530608&widgetName=sp_mtf,,$11.99,
SoundMAGIC PL30+ Earphones Noise Isolating in-Ear Earbuds Powerful Bass HiFi Stereo Sport Headphones.,5.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg80_1?ie=UTF8&adId=A04971363GOV0HV125L3R&url=%2FSoundMAGIC-PL30-Active-Sport-Headphones%2Fdp%2FB00BQAK38M%2Fref%3Dsr_1_1269_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713980%26sr%3D8-1269-spons%26psc%3D1&qualifier=1570713980&id=1114039457530608&widgetName=sp_btf,,$23.99,
TCL Actv100 in-Ear Earbuds Active Noise Isolating Wired Secure Fit Sweatproof Headphones with Built-in Mic – White,4.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg80_2?ie=UTF8&adId=A08751401AXPZ68DBEIIT&url=%2FTCL-Actv100-Isolating-Sweatproof-Headphones%2Fdp%2FB07PP5649R%2Fref%3Dsr_1_1270_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713980%26sr%3D8-1270-spons%26psc%3D1&qualifier=1570713980&id=1114039457530608&widgetName=sp_btf,,$15.90,$19.99
"Bluetooth Headphones, RoomyRoc Wireless Neckband Headset Evoking Siri & Bixby with Retractable Earbuds, Sports Sweat-Proof Noise Cancelling Foldable Stereo Earphones with Mic (Black)",3.8 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg82_1?ie=UTF8&adId=A009162790Y1K42BN9XD&url=%2FHeadphones-RoomyRoc-Retractable-Sweat-Proof-Cancelling%2Fdp%2FB07JPKWLDP%2Fref%3Dsr_1_1297_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713987%26sr%3D8-1297-spons%26psc%3D1&qualifier=1570713987&id=6776653231569551&widgetName=sp_atf_next,,$38.99,
"Earbuds, Vogek Tangle-Free Flat Cord Ergonomic in-Ear Headphones with Dynamic Crystal Clear Sound, Earphones with S/M/L Eartips Compatible with Samsung, Android Phone and More (Black-Red)",4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg82_2?ie=UTF8&adId=A06279742B6VUV50PZIBR&url=%2FTangle-Free-Ergonomic-Headphones-Earphones-Compatible%2Fdp%2FB07WN1J66G%2Fref%3Dsr_1_1298_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713987%26sr%3D8-1298-spons%26psc%3D1&qualifier=1570713987&id=6776653231569551&widgetName=sp_atf_next,,$9.99,
"PeohZarr On-Ear Headphones with Microphone, Lightweight Folding Stereo Bass Headphones with 1.5M Tangle Free Cord, Portable Wired Headphones for Smartphone Tablet Laptop Computer MP3/4",4.8 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg82_1?ie=UTF8&adId=A02752371ETMXMCGTEZ4&url=%2FPeohZarr-Headphones-Microphone-Lightweight-Smartphone%2Fdp%2FB07SHH37M6%2Fref%3Dsr_1_1299_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713987%26sr%3D8-1299-spons%26psc%3D1&qualifier=1570713987&id=6776653231569551&widgetName=sp_mtf,,$15.92,
"Bluetooth Headphones,NANAMI Bluetooth 5.0 Wireless Earbuds IPX7 Waterproof Sports in-Ear Earphones w/Mic,HiFi Stereo Deep Bass Headsets,Magnetic Neckband 10 Hours Playback for Gym Workout",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg82_2?ie=UTF8&adId=A0140240L0I5UF42RYIG&url=%2FNANAMI-Bluetooth-Headphones-Waterproof-Cancelling%2Fdp%2FB07H7X7J75%2Fref%3Dsr_1_1300_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713987%26sr%3D8-1300-spons%26psc%3D1&qualifier=1570713987&id=6776653231569551&widgetName=sp_mtf,,$19.99,
"AILIHEN A80 Bluetooth Wireless Headphones Over Ear with Mic Hi-Fi Stereo Wired Foldable Headsets, Soft Earpads, Support with TF Card/MP3 Mode, 25H Playtime for Travel TV PC Cellphone (Rose Gold)",4.8 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg82_1?ie=UTF8&adId=A03539413V6PV2RV51LGG&url=%2FAILIHEN-Bluetooth-Wireless-Headphones-Cellphone%2Fdp%2FB07S5J8TXX%2Fref%3Dsr_1_1301_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713987%26sr%3D8-1301-spons%26psc%3D1&qualifier=1570713987&id=6776653231569551&widgetName=sp_btf,,$25.98,
"Wicked Audio Artifact Over Ear Headphones with Enhanced Bass, Black",5.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg82_2?ie=UTF8&adId=A073300932ZV6Q554AO4W&url=%2FWicked-Audio-Artifact-Headphones-Enhanced%2Fdp%2FB075MLQ6J1%2Fref%3Dsr_1_1302_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713987%26sr%3D8-1302-spons%26psc%3D1&qualifier=1570713987&id=6776653231569551&widgetName=sp_btf,,$29.99,
"V1 Earphones Headphones, Powerful Bass Driven Sound, 12mm Large Drivers, Ergonomic Design with Remote Control and Microphone(Black+Silver+Pink+Red 4pcs)",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg83_1?ie=UTF8&adId=A03965462ERQU4JJ6ZXH3&url=%2FV1-Earphones-Headphones-Ergonomic-Microphone%2Fdp%2FB07SQR6N4P%2Fref%3Dsr_1_1313_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713990%26sr%3D8-1313-spons%26psc%3D1&qualifier=1570713990&id=8139451151847301&widgetName=sp_atf_next,,$12.99,
ROCKPAPA Circle ONE Wired Headphones with Microphone and Volume Control Foldable Lightweight Headset for Cellphones Tablets Smartphones Laptop Computer PC Mp3/4 CD DVD Black/Grey,4.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg83_2?ie=UTF8&adId=A03089292H8CW6ZXVK0Q2&url=%2FCircle-ONE-Headphones-Lightweight-Smartphones%2Fdp%2FB07T4NLTM4%2Fref%3Dsr_1_1314_sspa%3Fkeywords%3Dheadphones%26qid%3D1570713990%26sr%3D8-1314-spons%26psc%3D1&qualifier=1570713990&id=8139451151847301&widgetName=sp_atf_next,,$15.99,
