name,star,review_info,detail_info_link,type,now_price,old_price
"Yomuse C89 On Ear Foldable Headphones w/ Microphone, Adjustable Headband for Kids Adults, iPhone iPad iPod Computers Tablets SmartPhones DVD, Camo Grey",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg38_2?ie=UTF8&adId=A0063797JJ7ILXEVZ2SY&url=%2FYomuse-Headphones-Microphone-Adjustable-SmartPhones%2Fdp%2FB07338M99S%2Fref%3Dsr_1_594_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709633%26sr%3D8-594-spons%26psc%3D1&qualifier=1570709633&id=4606330946890174&widgetName=sp_atf_next,,$14.99,
"N1 Headphones Earphones Earbuds Earphones, Noise Islating, High Definition, Stereo for Samsung, iPhone,iPad, iPod and Mp3 Players（Black,Gray,Pink (Black)",,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg38_1?ie=UTF8&adId=A0216850Y7R7YKTCCBVY&url=%2FHeadphones-Earphones-Islating-Definition-Players%25EF%25BC%2588Black%2Fdp%2FB07V626BWD%2Fref%3Dsr_1_595_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709633%26sr%3D8-595-spons%26psc%3D1&qualifier=1570709633&id=4606330946890174&widgetName=sp_mtf,,$8.99,
"Bluetooth Headphones Over Ear, Mkay Wireless Stereo Headset with Deep Bass, Foldable & Lightweight, Perfect for Cell Phone/TV/PC and Travelling (Rose Gold)",4.5 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg38_2?ie=UTF8&adId=A096105313JV4879QOGWH&url=%2FBluetooth-Headphones-Wireless-Lightweight-Travelling%2Fdp%2FB0744C26Y7%2Fref%3Dsr_1_596_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709633%26sr%3D8-596-spons%26psc%3D1&qualifier=1570709633&id=4606330946890174&widgetName=sp_mtf,,$29.89,
"inOpera Audio A3 Active Noise Cancelling Bluetooth Headphones Wireless Over Ear Headphones with Microphone Hi-Fi Deep Bass ANC 20 Hour Playtime, Comfortable Protein Earpads for Travel Work TV PC Game",4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg38_1?ie=UTF8&adId=A0484794UVJJ396EX3F&url=%2FinOpera-Cancelling-Headphones-Microphone-Comfortable%2Fdp%2FB07PLJVVRF%2Fref%3Dsr_1_597_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709633%26sr%3D8-597-spons%26psc%3D1&qualifier=1570709633&id=4606330946890174&widgetName=sp_btf,,$44.99,
"Betron B25 Noise Isolating in Ear Canal Headphones Earphones with Pure Sound and Powerful Bass for iPhone, iPad, iPod, Samsung Smartphones and Tablets (Black with Remote)",3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg38_2?ie=UTF8&adId=A07748383GWG0WFIK1Y3A&url=%2FBetron-Isolating-Headphones-Earphones-Smartphones%2Fdp%2FB079GFF4HZ%2Fref%3Dsr_1_598_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709633%26sr%3D8-598-spons%26psc%3D1&qualifier=1570709633&id=4606330946890174&widgetName=sp_btf,,$14.79,
COWIN E7 Active Noise Cancelling Bluetooth Deep Bass Wireless Headphones with Microphone - Black (Renewed),4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg39_1?ie=UTF8&adId=A04028892341YH3G71PDT&url=%2FCancelling-Bluetooth-Wireless-Headphones-Microphone%2Fdp%2FB077349VJ8%2Fref%3Dsr_1_609_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709636%26sr%3D8-609-spons%26psc%3D1&qualifier=1570709636&id=5633923932622483&widgetName=sp_atf_next,,$44.99,
Headphones for Kids Adults with Microphone Volume Control with Cloth Bag and Removable Audio Cable Black&Red,4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg39_2?ie=UTF8&adId=A04095492LWEXQMK8D55I&url=%2FHeadphones-Adults-Microphone-Control-Removable%2Fdp%2FB0749LVHTR%2Fref%3Dsr_1_610_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709636%26sr%3D8-610-spons%26psc%3D1&qualifier=1570709636&id=5633923932622483&widgetName=sp_atf_next,,$14.99,
FOU Earbuds Earphones Headphones with Microphone Wired HiFi Stereo Bass in-Ear Headphones Headsets with Inline Remote Control for iOS/Android,3.5 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg39_1?ie=UTF8&adId=A0448429392H09ATDMK0M&url=%2FFOU-Earphones-Headphones-Microphone-Headsets%2Fdp%2FB01FF8TXF4%2Fref%3Dsr_1_611_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709636%26sr%3D8-611-spons%26psc%3D1&qualifier=1570709636&id=5633923932622483&widgetName=sp_mtf,,$7.99,
"Fasgear Headphones, Heavy Deep Bass Noise Isolating Wired Earbuds, Earphones with Stereo Mic Remote, Compatible with iPad, iPod, Android Smartphones, MP3 and Devices with 3.5mm Headphone Jack (Gray)",1.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg39_2?ie=UTF8&adId=A07158671LMNTQFTDK663&url=%2FFasgear-Headphones-Isolating-Compatible-Smartphones%2Fdp%2FB07SD3HVZV%2Fref%3Dsr_1_612_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709636%26sr%3D8-612-spons%26psc%3D1&qualifier=1570709636&id=5633923932622483&widgetName=sp_mtf,,$6.99,
"V1s Headphones Earphones Earbuds Earphones, Noise Islating, High Definition, Stereo for Samsung, iPhone,iPad, iPod and Mp3 Players (Black2)",2.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg39_1?ie=UTF8&adId=A02990691TIDVGWUZWSSL&url=%2FHeadphones-Earphones-Earbuds-Islating-Definition%2Fdp%2FB07T71CJVZ%2Fref%3Dsr_1_613_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709636%26sr%3D8-613-spons%26psc%3D1&qualifier=1570709636&id=5633923932622483&widgetName=sp_btf,,$10.99,
"AfterShokz Air Open-Ear Wireless Bone Conduction Headphones with Brilliant Reflective Strips, Canyon Red, AS650CR-BR",4.5 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg39_2?ie=UTF8&adId=A07663341Q23LNWL6YNN1&url=%2FAftershokz-AS650CR-BR-Conduction-Headphones-Reflective%2Fdp%2FB07G3JBMKZ%2Fref%3Dsr_1_614_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709636%26sr%3D8-614-spons%26psc%3D1&qualifier=1570709636&id=5633923932622483&widgetName=sp_btf,,$119.95,
RockPapa I22 Foldable Adjustable On Ear Headphones with Microphone for Kids/Adults iPhone iPad iPod Tablets MP3/4 DVD Computer Black/Green,4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg40_1?ie=UTF8&adId=A05399933RB2LDBEKO5D&url=%2FRockPapa-Foldable-Adjustable-Headphones-Microphone%2Fdp%2FB01N3L27WV%2Fref%3Dsr_1_625_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709640%26sr%3D8-625-spons%26psc%3D1&qualifier=1570709640&id=1561320094932393&widgetName=sp_atf_next,,$13.99,
"COWIN E7 Wireless Bluetooth Headphones with Mic Hi-Fi Deep Bass Wireless Headphones Over Ear, Comfortable Protein Earpads, 30 Hours Playtime for Travel Work TV Computer Phone - Black",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg40_2?ie=UTF8&adId=A0208508YPV2X77RSI33&url=%2FWireless-Bluetooth-Headphones-Comfortable-Playtime%2Fdp%2FB01CZNLRLK%2Fref%3Dsr_1_626_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709640%26sr%3D8-626-spons%26psc%3D1&qualifier=1570709640&id=1561320094932393&widgetName=sp_atf_next,,$49.99,
"Fasgear Headphones, Heavy Deep Bass Noise Isolating Wired Earbuds, Earphones with Stereo Mic Remote, Compatible with iPad, iPod, Android Smartphones, MP3 and Devices with 3.5mm Headphone Jack (Black)",2.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg40_1?ie=UTF8&adId=A07160231J0W85BCA9ZXR&url=%2FFasgear-Headphones-Isolating-Compatible-Smartphones%2Fdp%2FB07S6QJVMC%2Fref%3Dsr_1_627_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709640%26sr%3D8-627-spons%26psc%3D1&qualifier=1570709640&id=1561320094932393&widgetName=sp_mtf,,$6.99,
"AfterShokz Titanium Open-Ear Wireless Bone Conduction Headphones with Brilliant Reflective Strips, Slate Grey, AS600SG-BR",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg40_2?ie=UTF8&adId=A07665469DDZ777RVK6Q&url=%2FAfterShokz-Conduction-Headphones-Reflective-AS600SG-BR%2Fdp%2FB07G3JMPBZ%2Fref%3Dsr_1_628_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709640%26sr%3D8-628-spons%26psc%3D1&qualifier=1570709640&id=1561320094932393&widgetName=sp_mtf,,$79.95,
"V1s Headphones Earphones Earbuds Earphones, Noise Islating, High Definition, Stereo for Samsung, iPhone,iPad, iPod and Mp3 Players (Black+Pink+Red+Silver)",2.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg40_1?ie=UTF8&adId=A03234573I16WXI6FNBJK&url=%2FHeadphones-Earphones-Earbuds-Islating-Definition%2Fdp%2FB07T6ZY4X3%2Fref%3Dsr_1_629_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709640%26sr%3D8-629-spons%26psc%3D1&qualifier=1570709640&id=1561320094932393&widgetName=sp_btf,,$14.99,
"4 Pairs Earbud Headphones with Remote & Microphone in Ear Earphone Stereo Sound Noise Isolating Tangle Free for iOS and Android Smartphones,Fits All 3.5mm Interface Device (Black2+Whtie2)",4.1 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg40_2?ie=UTF8&adId=A043285728SKJ3JB2EQ0T&url=%2FHeadphones-Microphone-Isolating-Smartphones-Interface%2Fdp%2FB07VFWC74L%2Fref%3Dsr_1_630_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709640%26sr%3D8-630-spons%26psc%3D1&qualifier=1570709640&id=1561320094932393&widgetName=sp_btf,,$9.99,
Apogee GROOVE,4.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg41_1?ie=UTF8&adId=A0655300SRHPTQDBS1LW&url=%2FApogee-GROOVE-Portable-Headphone-Amplifier%2Fdp%2FB00XR5HRBU%2Fref%3Dsr_1_641_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709645%26sr%3D8-641-spons%26psc%3D1&qualifier=1570709645&id=2884765515133494&widgetName=sp_atf_next,,,
"Over Ear Headphone, Wired Premium Stereo Sound Headsets with 50mm Driver, Foldable Comfortable Headphones with Protein Earmuffs and Shareport for Recording Monitoring Podcast PC TV- with Mic (Silver)",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg41_2?ie=UTF8&adId=A077643127XH1TB60YXWU&url=%2FHeadphone-Comfortable-Headphones-Shareport-Monitoring%2Fdp%2FB07G74V1YP%2Fref%3Dsr_1_642_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709645%26sr%3D8-642-spons%26psc%3D1&qualifier=1570709645&id=2884765515133494&widgetName=sp_atf_next,,$39.99,
Betron S2 Wireless Bluetooth Headphones on Ear Earphones with Bass Driven Sound,3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg41_1?ie=UTF8&adId=A0623604SQB0XT0P9L8D&url=%2FBetron-S2-Bluetooth-Headphones-Earphones%2Fdp%2FB078C6FSN4%2Fref%3Dsr_1_643_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709645%26sr%3D8-643-spons%26psc%3D1&qualifier=1570709645&id=2884765515133494&widgetName=sp_mtf,,$20.99,
"S32 Earphones Headphones, Powerful Bass Driven Sound, 12mm Large Drivers, Ergonomic Design with Remote Control and Microphone (Black+White+Pink+Green 4pairs)",4.1 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg41_2?ie=UTF8&adId=A05474833493P4MG9NEZC&url=%2FEarphones-Headphones-Powerful-Ergonomic-Microphone%2Fdp%2FB07STW94WL%2Fref%3Dsr_1_644_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709645%26sr%3D8-644-spons%26psc%3D1&qualifier=1570709645&id=2884765515133494&widgetName=sp_mtf,,$7.99,
"S12 Earphones Headphones, Powerful Bass Driven Sound, 12mm Large Drivers, Ergonomic Design with Remote Control and Microphone (Black+White+Green+Pink 4pairs)",3.7 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg41_1?ie=UTF8&adId=A074284912SW8QJ90VO0L&url=%2FS12-Earphones-Headphones-Ergonomic-Microphone%2Fdp%2FB07RZ87LTQ%2Fref%3Dsr_1_645_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709645%26sr%3D8-645-spons%26psc%3D1&qualifier=1570709645&id=2884765515133494&widgetName=sp_btf,,$7.99,
"beyerdynamic DT 990 Pro 250 ohm Headphones, Gray, (459038)",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg41_2?ie=UTF8&adId=A0488663XWIAZ5NTS9CM&url=%2Fbeyerdynamic-Over-Ear-Studio-Headphones-construction%2Fdp%2FB0011UB9CQ%2Fref%3Dsr_1_646_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709645%26sr%3D8-646-spons%26psc%3D1&qualifier=1570709645&id=2884765515133494&widgetName=sp_btf,,$133.00,
"PeohZarr On-Ear Headphones with Microphone, Lightweight Folding Stereo Bass Headphones with 1.5M Tangle Free Cord, Portable Wired Headphones for Smartphone Tablet Laptop Computer MP3/4",4.8 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg42_1?ie=UTF8&adId=A02752371ETMXMCGTEZ4&url=%2FPeohZarr-Headphones-Microphone-Lightweight-Smartphone%2Fdp%2FB07SHH37M6%2Fref%3Dsr_1_657_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709649%26sr%3D8-657-spons%26psc%3D1&qualifier=1570709649&id=5372186247499069&widgetName=sp_atf_next,,$15.92,
"Bluetooth Headphones, RoomyRoc Wireless Neckband Headset Evoking Siri & Bixby with Retractable Earbuds, Sports Sweat-Proof Noise Cancelling Foldable Stereo Earphones with Mic (Black)",3.8 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg42_2?ie=UTF8&adId=A009162790Y1K42BN9XD&url=%2FHeadphones-RoomyRoc-Retractable-Sweat-Proof-Cancelling%2Fdp%2FB07JPKWLDP%2Fref%3Dsr_1_658_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709649%26sr%3D8-658-spons%26psc%3D1&qualifier=1570709649&id=5372186247499069&widgetName=sp_atf_next,,$38.99,
"AILIHEN A80 Bluetooth Wireless Headphones Over Ear with Mic Hi-Fi Stereo Wired Foldable Headsets, Soft Earpads, Support with TF Card/MP3 Mode, 25H Playtime for Travel TV PC Cellphone (Rose Gold)",4.8 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg42_1?ie=UTF8&adId=A03539413V6PV2RV51LGG&url=%2FAILIHEN-Bluetooth-Wireless-Headphones-Cellphone%2Fdp%2FB07S5J8TXX%2Fref%3Dsr_1_659_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709649%26sr%3D8-659-spons%26psc%3D1&qualifier=1570709649&id=5372186247499069&widgetName=sp_mtf,,$25.98,
"GIEEU S10 Earphones Headphones, Powerful Bass Driven Sound, 12mm Large Drivers, Ergonomic Design with Remote Control and Microphone … (White2+Black2)",,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg42_2?ie=UTF8&adId=A0463096EFBTG3RW6ON0&url=%2FGIEEU-S10-Earphones-Headphones-Microphone%2Fdp%2FB07XMQ1V68%2Fref%3Dsr_1_660_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709649%26sr%3D8-660-spons%26psc%3D1&qualifier=1570709649&id=5372186247499069&widgetName=sp_mtf,,$9.99,
"Wicked Audio Artifact Over Ear Headphones with Enhanced Bass, Black",5.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg42_1?ie=UTF8&adId=A073300932ZV6Q554AO4W&url=%2FWicked-Audio-Artifact-Headphones-Enhanced%2Fdp%2FB075MLQ6J1%2Fref%3Dsr_1_661_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709649%26sr%3D8-661-spons%26psc%3D1&qualifier=1570709649&id=5372186247499069&widgetName=sp_btf,,$29.99,
JJCALL Earphones Earbuds 2Pack in Ear Earbuds Noise Isolating Control Headphone for Phone/Huawei/Samsung and More Mobile Phone,3.5 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg42_2?ie=UTF8&adId=A09570314K3OSPBZK224&url=%2FJJCALL-Earphones-Earbuds-Isolating-Headphone%2Fdp%2FB07SJZPZ3K%2Fref%3Dsr_1_662_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709649%26sr%3D8-662-spons%26psc%3D1&qualifier=1570709649&id=5372186247499069&widgetName=sp_btf,,$9.99,
Final E4000 High Resolution Sound Isolating In-Ear Headphones Earphones,4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg43_1?ie=UTF8&adId=A0017707ALTBM9XNRDNI&url=%2FRe-Cable-Compatible-Earphone-E4000%25E3%2580%2590Japan-Products%25E3%2580%2591%2Fdp%2FB07CNJB8DV%2Fref%3Dsr_1_673_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709653%26sr%3D8-673-spons%26psc%3D1%26smid%3DA1O44Z2C3OZAM9&qualifier=1570709653&id=6566173956808163&widgetName=sp_atf_next,,$149.00,
"Wireless Bluetooth Headset, EGRD Foldable Retractable Neckband Headphones-[30 Hrs Playtime] Compatible Xs MAX/ 8/7 Plus Samsung Galaxy S9 Note 8 Cellphones",3.7 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg43_2?ie=UTF8&adId=A03063413GNAJ2JCZF59P&url=%2FEGRD-Retractable-Headphones-Compatible-Cellphones%2Fdp%2FB07JQJZJFL%2Fref%3Dsr_1_674_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709653%26sr%3D8-674-spons%26psc%3D1&qualifier=1570709653&id=6566173956808163&widgetName=sp_atf_next,,$28.99,
"Earbuds, Vogek Tangle-Free Flat Cord Ergonomic in-Ear Headphones with Dynamic Crystal Clear Sound, Earphones with S/M/L Eartips Compatible with Samsung, Android Phone and More (Black-Red)",4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg43_1?ie=UTF8&adId=A06279742B6VUV50PZIBR&url=%2FTangle-Free-Ergonomic-Headphones-Earphones-Compatible%2Fdp%2FB07WN1J66G%2Fref%3Dsr_1_675_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709653%26sr%3D8-675-spons%26psc%3D1&qualifier=1570709653&id=6566173956808163&widgetName=sp_mtf,,$9.99,
"Pioneer Bluetooth Lightweight On Ear Wireless Stereo Headphones, Red SE-MJ553BT(R)",3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg43_2?ie=UTF8&adId=A0774534MDZBNRGEDKAX&url=%2FBluetooth-Lightweight-Wireless-Headphones-SE-MJ553BT%2Fdp%2FB06XGB8JFQ%2Fref%3Dsr_1_676_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709653%26sr%3D8-676-spons%26psc%3D1&qualifier=1570709653&id=6566173956808163&widgetName=sp_mtf,,$38.00,$69.99
"Bluetooth Headphones,NANAMI Bluetooth 5.0 Wireless Earbuds IPX7 Waterproof Sports in-Ear Earphones w/Mic,HiFi Stereo Deep Bass Headsets,Magnetic Neckband 10 Hours Playback for Gym Workout",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg43_1?ie=UTF8&adId=A0140240L0I5UF42RYIG&url=%2FNANAMI-Bluetooth-Headphones-Waterproof-Cancelling%2Fdp%2FB07H7X7J75%2Fref%3Dsr_1_677_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709653%26sr%3D8-677-spons%26psc%3D1&qualifier=1570709653&id=6566173956808163&widgetName=sp_btf,,$19.99,
"Marshall Major III Bluetooth Wireless On-Ear Headphone, White - New",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg43_2?ie=UTF8&adId=A0736261903IB4L6T08O&url=%2FMarshall-Major-Bluetooth-Wireless-Headphone%2Fdp%2FB07CMC4Y5K%2Fref%3Dsr_1_678_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709653%26sr%3D8-678-spons%26psc%3D1&qualifier=1570709653&id=6566173956808163&widgetName=sp_btf,,$113.00,
"Artix Foldable On-Ear Adjustable Tangle-Free Wired Headphones, Compact Stereo Earphones with In-line Microphone and Controls for Children, Teen, Adult Head Phones for Running Sport, Travel- Purple",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg44_1?ie=UTF8&adId=A09105447ARWMZJA14S7&url=%2FAdjustable-Tangle-Free-Headphones-Earphones-Microphone%2Fdp%2FB018UYHBK4%2Fref%3Dsr_1_689_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709658%26sr%3D8-689-spons%26psc%3D1&qualifier=1570709657&id=7477399883405838&widgetName=sp_atf_next,,$14.99,
Final E5000 High Resolution Sound Isolating In-Ear Headphones Earphones,4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg44_2?ie=UTF8&adId=A04058051BBOEEMQYXPAU&url=%2FRe-Cable-Compatible-Earphone-E5000%25E3%2580%2590Japan-Products%25E3%2580%2591%2Fdp%2FB07CNNCZSC%2Fref%3Dsr_1_690_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709658%26sr%3D8-690-spons%26psc%3D1%26smid%3DA1O44Z2C3OZAM9&qualifier=1570709657&id=7477399883405838&widgetName=sp_atf_next,,$279.00,
"GIEEU S8 Earphones Headphones, Powerful Bass Driven Sound, 12mm Large Drivers, Ergonomic Design with Remote Control and Microphone … (White2+Black2)",,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg44_1?ie=UTF8&adId=A04873282BVT2FZ40QQST&url=%2FGIEEU-Earphones-Headphones-Ergonomic-Microphone%2Fdp%2FB07XMNCP82%2Fref%3Dsr_1_691_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709658%26sr%3D8-691-spons%26psc%3D1&qualifier=1570709657&id=7477399883405838&widgetName=sp_mtf,,$9.99,
ROCKPAPA Circle ONE Wired Headphones with Microphone and Volume Control Foldable Lightweight Headset for Cellphones Tablets Smartphones Laptop Computer PC Mp3/4 CD DVD White/Gold,,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg44_2?ie=UTF8&adId=A03087731PBEGTR3WAVCF&url=%2FCircle-ONE-Headphones-Lightweight-Smartphones%2Fdp%2FB07T4NH5BD%2Fref%3Dsr_1_692_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709658%26sr%3D8-692-spons%26psc%3D1&qualifier=1570709657&id=7477399883405838&widgetName=sp_mtf,,$15.99,
"Wicked Audio Artifact — Over Ear Headphones with Enhanced Bass — Large Comfortable Ear Cups, Noise Isolating Headphones — Loud and Proud — White Headphones",4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg44_1?ie=UTF8&adId=A07086133FTIL90JFLJAR&url=%2FWicked-Audio-Artifact-Headphones-Enhanced%2Fdp%2FB0755MNV5D%2Fref%3Dsr_1_693_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709658%26sr%3D8-693-spons%26psc%3D1&qualifier=1570709657&id=7477399883405838&widgetName=sp_btf,,$29.99,
"Betron B25 Noise Isolating in Ear Canal Headphones Earphones with Pure Sound and Powerful Bass for iPhone, iPad, iPod, Samsung Smartphones and Tablets (Black Without Remote)",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg44_2?ie=UTF8&adId=A0294461ZZB0PRYHG6LL&url=%2FBetron-Isolating-Headphones-Earphones-Smartphones%2Fdp%2FB00P89DXYI%2Fref%3Dsr_1_694_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709658%26sr%3D8-694-spons%26psc%3D1&qualifier=1570709657&id=7477399883405838&widgetName=sp_btf,,$12.99,
"Bluetooth Headphones, Riwbox XBT-880 Wireless Bluetooth Headphones Over Ear with Microphone and Volume Control Wireless and Wired Foldable Headset for iPhone/iPad/PC/Cell Phones/TV (White&Gold)",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg45_1?ie=UTF8&adId=A0639694DI8VGAFDDXJO&url=%2FBluetooth-Headphones-Riwbox-Wireless-Microphone%2Fdp%2FB07HCZV3ZG%2Fref%3Dsr_1_705_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709661%26sr%3D8-705-spons%26psc%3D1&qualifier=1570709661&id=8895059263408491&widgetName=sp_atf_next,,$29.98,
